episodes,scores,avg_scores
889,-3432,-2356.135975033822
890,-35,-2351.735975033822
891,-2447,-2366.235975033822
892,-314,-2347.9159750338217
893,-1226,-2355.735975033822
894,-1045,-2365.515975033822
895,-3500,-2400.015975033822
896,-318,-2395.835975033822
897,-2150,-2410.135975033822
898,-549,-2400.055975033822
899,-454,-2394.155975033822
900,-741,-2262.592253489845
901,-46,-2246.2122534898454
902,-735,-2247.6922534898454
903,-55,-2242.542253489845
904,-26629.92346567043,-2502.5414881465495
905,-518,-2501.9214881465496
906,-175,-2484.5514881465497
907,-43,-2412.2652566666015
908,-585,-2417.8552566666017
909,-848,-2425.175256666601
910,-3500,-2455.5452566666017
911,-414,-2442.5452566666013
912,-652,-2433.965256666602
913,-2168,-2439.905256666601
914,-521.0032595741,-2217.280145402788
915,-190,-2211.100145402788
916,-30,-2211.030145402788
917,-3500,-2211.030145402788
918,-794,-2195.260145402788
919,-1744,-2177.7001454027877
920,-1097,-2167.0601454027883
921,-1886,-2181.030145402788
922,-167,-2178.9301454027877
923,-762,-2168.290145402788
924,-208,-2155.0201454027883
925,-41,-2115.2750332081528
926,-2317,-2130.175033208153
927,-546,-2125.2981545687785
928,-472,-2119.8481545687787
929,-282,-2121.5881545687785
930,-428.5106225664562,-2124.793260794443
931,-104,-1805.6110589098832
932,-494.06471523264736,-1803.1617060622093
933,-268,-1422.5721493357614
934,-318,-1425.4321493357618
935,-12737.221734721155,-1549.8743666829732
936,-329,-1547.3743666829732
937,-1368,-1554.2043666829734
938,-1977,-1558.2043666829734
939,7,-1554.0243666829733
940,-2364,-1563.6843666829734
941,-77.09352370891416,-1563.7253019200623
942,-469,-1564.8453019200624
943,-3500,-1425.1483757943656
944,-614,-1430.0383757943657
945,-535,-1434.998375794366
946,-1042,-1441.258375794366
947,-721,-1444.388375794366
948,-383,-1436.658375794366
949,-24001.643490355196,-1675.444810697918
950,-1212,-1683.204810697918
951,-1172,-1679.884810697918
952,-5467.262887473752,-1723.5874395726555
953,-431,-1692.8974395726552
954,-43024.46592802092,-2113.2420988528643
955,-9571.263584575689,-2201.024734698621
956,-828,-2205.2447346986214
957,-3500,-2229.3647346986213
958,0,-2226.464734698621
959,-2776,-2252.9447346986212
960,-208,-2246.6047346986215
961,-742,-2253.7047346986215
962,-1426,-2202.382948617386
963,-446,-2204.4129486173856
964,-264,-2204.8329486173857
965,-1748,-2220.6229486173856
966,-304,-2206.732948617386
967,-1763,-2222.9329486173856
968,-2536,-2214.3029486173855
969,-983,-2205.1829486173856
970,-1015,-2210.232948617386
971,-637,-2211.8029486173855
972,-732,-2205.652948617386
973,-4298.87049871056,-2240.8116536044913
974,-1755,-2253.4516536044916
975,-2680,-2275.140990124048
976,-765,-2264.9609901240483
977,-1366,-2244.630990124048
978,-2063,-2260.2909901240478
979,-4788.787654131161,-2273.1788666653597
980,-4100.761055932129,-2312.3864772246807
981,-120,-2293.768724206731
982,-119,-2269.258724206731
983,-564,-2255.168724206731
984,-67,-2245.8887242067312
985,-1698,-2257.678724206731
986,-821,-2263.8287242067313
987,-10322.897882668884,-2357.8277030334198
988,-179,-2353.54770303342
989,-895,-2328.17770303342
990,-3542,-2363.24770303342
991,-43,-2339.20770303342
992,-662,-2342.68770303342
993,-994,-2340.36770303342
994,-21765.506812937543,-2547.572771162795
995,-1379.5031346009052,-2526.3678025088043
996,-196,-2525.1478025088045
997,-1446,-2518.1078025088045
998,-34,-2512.9578025088044
999,-584,-2514.257802508804
1000,-2629,-2533.1378025088043
1001,-1256,-2545.237802508804
1002,-1675,-2554.6378025088043
1003,-453,-2558.617802508804
1004,-229,-2294.6085678521004
1005,-2436,-2313.7885678521
1006,-428,-2316.3185678521
1007,-2748.383847358953,-2343.37240632569
1008,-687,-2344.39240632569
1009,-451,-2340.4224063256897
1010,-3500,-2340.4224063256897
1011,-748,-2343.7624063256894
1012,-1027,-2347.5124063256894
1013,-14,-2325.9724063256895
1014,-595,-2326.7123737299485
1015,-45,-2325.262373729949
1016,-12769.446305708654,-2452.656836787035
1017,-1118,-2428.8368367870357
1018,-2,-2420.916836787035
1019,-74,-2404.2168367870354
1020,-1068,-2403.9268367870354
1021,-255,-2387.6168367870355
1022,-162,-2387.5668367870353
1023,-328,-2383.2268367870356
1024,-908,-2390.226836787035
1025,-1398,-2403.7968367870353
1026,-2286,-2403.4868367870354
1027,-834,-2406.3668367870355
1028,-99,-2402.6368367870355
1029,-906,-2408.8768367870352
1030,-3500,-2439.5917305613707
1031,-10892.500577660881,-2547.47673633798
1032,-989.1501723790994,-2552.4275909094445
1033,-234,-2552.0875909094443
1034,-748,-2556.387590909444
1035,-2447,-2453.485373562233
1036,-262,-2452.8153735622327
1037,-3500,-2474.135373562233
1038,-1194,-2466.3053735622325
1039,-3500,-2501.3753735622327
1040,-1058,-2488.3153735622327
1041,-654,-2494.0844383251433
1042,-35,-2489.7444383251436
1043,-1145,-2466.1944383251434
1044,-291.97728480227454,-2462.974211173166
1045,-1608,-2473.704211173166
1046,-1260,-2475.884211173166
1047,-21782.869872088486,-2686.5029098940513
1048,-839,-2691.0629098940512
1049,-854,-2459.586474990499
1050,-419,-2451.656474990499
1051,-1364,-2453.576474990499
1052,-19,-2399.0938461157616
1053,-3500,-2429.783846115761
1054,-537,-2004.9091868355522
1055,-1958,-1928.7765509897954
1056,-11035.909227913005,-2030.8556432689254
1057,-1986,-2015.7156432689255
1058,-2039,-2036.1056432689254
1059,-632,-2014.6656432689256
1060,-1574,-2028.3256432689254
1061,-783,-2028.7356432689255
1062,-428,-2018.7556432689253
1063,-924,-2023.5356432689255
1064,-91,-2021.8056432689255
1065,-3500,-2039.3256432689254
1066,-3064,-2066.9256432689253
1067,-3500,-2084.2956432689257
1068,-59,-2059.5256432689257
1069,170,-2047.9956432689255
1070,-2525,-2063.0956432689254
1071,-526,-2061.9856432689253
1072,-445.7733233900289,-2059.1233765028255
1073,-3862.461725154211,-2054.759288767262
1074,-3486,-2072.069288767262
1075,-667.1743556254239,-2051.9410323235165
1076,-1474,-2059.0310323235167
1077,-1098.1396169611226,-2056.3524284931277
1078,-364,-2039.3624284931277
1079,-706,-1998.534551951816
1080,-472.14941614024247,-1962.2484355538973
1081,-985,-1970.898435553897
1082,-1306,-1982.768435553897
1083,-244,-1979.568435553897
1084,-112,-1980.0184355538972
1085,25,-1962.7884355538972
1086,-2139,-1975.9684355538973
1087,-3666,-1909.3994567272084
1088,-63,-1908.2394567272086
1089,-1,-1899.2994567272085
1090,-667,-1870.5494567272085
1091,-212,-1872.2394567272086
1092,-199,-1867.6094567272085
1093,-1045,-1868.1194567272084
1094,-1069,-1661.1543885978328
1095,-2354,-1670.8993572518239
1096,-4303.048187439304,-1711.9698391262168
1097,-1193,-1709.4398391262168
1098,-11047.26400039729,-1819.5724791301898
1099,-42,-1814.1524791301897
1100,-1385,-1801.7124791301896
1101,-639,-1795.5424791301898
1102,-1008,-1788.8724791301897
1103,-1074,-1795.0824791301898
1104,-671,-1799.5024791301898
1105,-970,-1784.8424791301898
1106,-794,-1788.5024791301898
1107,-651,-1767.5286406566004
1108,-211,-1762.7686406566002
1109,-571,-1763.9686406566004
1110,-1413,-1743.0986406566
1111,-2611,-1761.7286406566004
1112,-1249,-1763.9486406566002
1113,-3500,-1798.8086406566006
1114,-318,-1796.0386406566001
1115,-1046,-1806.0486406566006
1116,-1123,-1689.5841775995139
1117,-1372,-1692.1241775995138
1118,-1363,-1705.7341775995137
1119,-611,-1711.1041775995138
1120,30,-1700.1241775995138
1121,-11392.88353801941,-1811.5030129797078
1122,-557,-1815.4530129797079
1123,-705,-1819.2230129797078
1124,-554,-1815.6830129797079
1125,-1118,-1812.883012979708
1126,-1462,-1804.6430129797075
1127,-1780,-1814.103012979708
1128,-297,-1816.0830129797077
1129,-389,-1810.913012979708
1130,-897,-1784.8830129797075
1131,-104.88534266908644,-1677.0068606297898
1132,-684,-1673.9553589059988
1133,-1695,-1688.565358905999
1134,-2831,-1709.3953589059988
1135,-1650,-1701.4253589059988
1136,-2,-1698.8253589059989
1137,-706,-1670.8853589059988
1138,-178,-1660.725358905999
1139,-883.7080545137408,-1634.5624394511362
1140,-1258,-1636.5624394511362
1141,-2783,-1657.8524394511362
1142,-568,-1663.1824394511361
1143,-217,-1653.9024394511362
1144,-2385,-1674.8326666031135
1145,-17320.19132926622,-1831.9545798957756
1146,-442,-1823.7745798957756
1147,-1229,-1618.2358811748907
1148,-619,-1616.0358811748906
1149,-1176,-1619.2558811748906
1150,-136,-1616.4258811748907
1151,-416,-1606.945881174891
1152,-3500,-1641.7558811748906
1153,-6644.414177105729,-1673.200022945948
1154,-3500,-1702.830022945948
1155,-760,-1690.8500229459482
1156,-62,-1581.1109306668181
1157,-845.5430638163875,-1569.706361304982
1158,34,-1548.976361304982
1159,-9.406977832271604,-1542.7504310833046
1160,-3197,-1558.9804310833047
1161,-865,-1559.8004310833046
1162,-118,-1556.7004310833045
1163,-9444.511027712151,-1641.905541360426
1164,-852,-1649.515541360426
1165,-2656,-1641.075541360426
1166,-1650,-1626.935541360426
1167,-13217.668828819853,-1724.1122296486244
1168,-1486,-1738.3822296486244
1169,-3397,-1774.0522296486245
1170,-977.8248439541103,-1758.5804780881656
1171,-515,-1758.470478088166
1172,-4954.129625838488,-1803.5540411126503
1173,-3500,-1799.9294238611083
1174,-307,-1768.139423861108
1175,-646,-1767.927680304854
1176,-13467.899462683417,-1887.866674931688
1177,-1092,-1887.8052787620773
1178,-3399,-1918.155278762077
1179,-977,-1920.8652787620772
1180,-1119,-1927.3337846006748
1181,-1654,-1934.0237846006746
1182,-1109,-1932.0537846006744
1183,-19262.316154461656,-2122.236946145291
1184,-989,-2131.0069461452913
1185,-2141,-2152.6669461452907
1186,-606.9863709372445,-2137.3468098546637
1187,-1296,-2113.646809854664
1188,-2072,-2133.7368098546635
1189,-1258,-2146.3068098546632
1190,-1186,-2151.4968098546638
1191,-421,-2153.5868098546634
1192,-514,-2156.7368098546635
1193,-26,-2146.5468098546635
1194,-656,-2142.416809854664
1195,-602.137575196454,-2124.898185606628
1196,-1139,-2093.257703732235
1197,-1115,-2092.477703732235
1198,-3498,-2016.9850637282623
1199,-470.07460499428635,-2021.2658097782053
1200,-555.700390982926,-2012.9728136880344
1201,-36,-2006.9428136880347
1202,-148,-1998.3428136880348
1203,-987,-1997.4728136880344
1204,-3201,-2022.7728136880341
1205,-320,-2016.2728136880341
1206,-556,-2013.892813688034
1207,-447.57221736923066,-2011.8585358617265
1208,-1240,-2022.1485358617263
1209,-1,-2016.4485358617262
1210,-1344,-2015.7585358617262
1211,-1347,-2003.1185358617267
1212,-150,-1992.128535861727
1213,-428,-1961.4085358617265
1214,-2867,-1986.8985358617265
1215,-837,-1984.8085358617268
1216,-1454,-1988.1185358617267
1217,-1266,-1987.0585358617266
1218,-566,-1979.0885358617265
1219,-1492,-1987.898535861727
1220,-3500,-2023.198535861727
1221,-1990,-1929.1697004815326
1222,-2627,-1949.8697004815324
1223,-614,-1948.9597004815325
1224,-3351,-1976.9297004815326
1225,-898,-1974.7297004815325
1226,-3437,-1994.4797004815325
1227,-33167.03736924972,-2308.35007417403
1228,-931,-2314.69007417403
1229,-6304.538298359526,-2373.845457157625
1230,-245,-2367.325457157625
1231,-2528,-2391.556603730934
1232,-175,-2386.4666037309344
1233,-1184,-2381.3566037309342
1234,-2205,-2375.096603730934
1235,-409,-2362.686603730934
1236,-665,-2369.3166037309343
1237,-889,-2371.146603730934
1238,-246,-2371.826603730934
1239,-712,-2370.1095231857967
1240,-773,-2365.2595231857968
1241,-335.0246047049896,-2340.779769232847
1242,-215,-2337.2497692328466
1243,-820,-2343.279769232847
1244,-17,-2319.5997692328465
1245,-3500,-2181.397855940185
1246,-503,-2182.0078559401845
1247,-3500,-2204.7178559401846
1248,-126,-2199.7878559401843
1249,-3500,-2223.0278559401845
1250,-907,-2230.7378559401845
1251,-1195,-2238.5278559401845
1252,-475,-2208.2778559401845
1253,-66,-2142.4937141691275
1254,-36,-2107.853714169127
1255,-3259,-2132.8437141691275
1256,-478,-2137.003714169127
1257,-483,-2133.378283530963
1258,-137,-2135.088283530963
1259,-410,-2139.094213752641
1260,-4252.402955428577,-2149.6482433069264
1261,-2997,-2170.9682433069265
1262,-1430,-2184.088243306926
1263,-11003.51044761013,-2199.6782375059065
1264,-468.8599867969985,-2195.846837373876
1265,-1059,-2179.8768373738762
1266,-3298,-2196.3568373738763
1267,-328,-2067.4601490856776
1268,-439,-2056.990149085678
1269,-5115.038231645636,-2074.1705314021337
1270,-627,-2070.6622829625926
1271,-3399,-2099.5022829625927
1272,-1685.6496784116885,-2066.817483488325
1273,-1535,-2047.1674834883247
1274,-87,-2044.967483488325
1275,-871,-2047.217483488325
1276,-256,-1915.0984888614905
1277,-1685,-1921.0284888614906
1278,-46,-1887.4984888614906
1279,-512,-1882.8484888614905
1280,-287,-1874.5284888614906
1281,-1198,-1869.9684888614906
1282,-260,-1861.4784888614906
1283,-557,-1674.4253273168742
1284,70,-1663.835327316874
1285,-522,-1647.6453273168743
1286,-572,-1647.2954636075017
1287,-300,-1637.3354636075017
1288,-10904.71688153294,-1725.6626324228312
1289,-1640.197469959816,-1729.4846071224292
1290,-1549,-1733.1146071224293
1291,-775,-1736.6546071224293
1292,-16096.226702217135,-1892.4768741446003
1293,-625,-1898.4668741446005
1294,-278,-1894.6868741446006
1295,-1595,-1904.615498392636
1296,-3435,-1927.575498392636
1297,-1838,-1934.805498392636
1298,-1339,-1913.2154983926362
1299,-1715,-1925.6647523426934
1300,-951,-1929.6177484328637
1301,-845,-1937.7077484328638
1302,-838,-1944.6077484328637
1303,-1757,-1952.307748432864
1304,-41132.01744795241,-2331.6179229123877
1305,-731,-2335.727922912388
1306,-9043.373244836761,-2420.6016553607556
1307,-941.161039871028,-2425.537543585773
1308,-585,-2418.9875435857734
1309,-1379,-2432.767543585773
1310,-348,-2422.8075435857736
1311,-12.982316952255028,-2409.467366755296
1312,-823,-2416.197366755296
1313,-2467,-2436.5873667552964
1314,-953,-2417.447366755296
1315,-692,-2415.997366755296
1316,-1179,-2413.2473667552963
1317,-339,-2403.9773667552963
1318,-67,-2398.987366755296
1319,-1122,-2395.287366755296
1320,-1260,-2372.887366755296
1321,-1929,-2372.277366755296
1322,-2423,-2370.237366755296
1323,-1269,-2376.787366755296
1324,-868,-2351.9573667552963
1325,-237,-2345.347366755296
1326,-836,-2319.3373667552964
1327,-661.9059400624784,-1994.2860524634236
1328,-4,-1985.0160524634236
1329,-1194,-1933.9106694798281
1330,-506,-1936.5206694798285
1331,-972,-1920.9606694798283
1332,-3338,-1952.5906694798282
1333,-233,-1943.0806694798282
1334,-6232.636794434804,-1983.3570374241763
1335,-1740,-1996.6670374241762
1336,-520,-1995.2170374241762
1337,-1074,-1997.0670374241763
1338,-686,-2001.4670374241762
1339,-1593,-2010.2770374241763
1340,-3500,-2037.5470374241763
1341,-1268,-2046.8767913771264
1342,-535,-2050.0767913771265
1343,-1554,-2057.416791377126
1344,-1884,-2076.0867913771262
1345,-2868,-2069.7667913771265
1346,-907,-2073.8067913771265
1347,-373,-2042.5367913771263
1348,-14.967911846341515,-2041.42647049559
1349,-760,-2014.0264704955898
1350,-530,-2010.2564704955898
1351,-3500,-2033.3064704955898
1352,-38,-2028.93647049559
1353,-51052.20347214229,-2538.798505217013
1354,-529,-2543.7285052170128
1355,-984,-2520.9785052170128
1356,-261,-2518.8085052170127
1357,-747,-2521.4485052170126
1358,-2637,-2546.4485052170126
1359,-1125.417983975214,-2553.6026850567646
1360,-234,-2513.418655502479
1361,-49,-2483.9386555024794
1362,-628,-2475.9186555024794
1363,-950,-2375.383551026378
1364,-187,-2372.564951158408
1365,-3550.9130311472272,-2397.4840814698805
1366,-649,-2370.9940814698803
1367,-333,-2371.0440814698804
1368,-596,-2372.61408146988
1369,67,-2320.793699153424
1370,-359,-2318.1136991534236
1371,-474,-2288.863699153424
1372,-361,-2275.6172023693066
1373,-5827.413705473923,-2318.5413394240463
1374,-344,-2321.111339424046
1375,-263,-2315.031339424046
1376,-3399,-2346.461339424046
1377,-5059.532405119318,-2380.2066634752396
1378,-50,-2380.2466634752395
1379,-2235.297090487492,-2397.4796343801145
1380,-767,-2402.279634380114
1381,-455.9169007471586,-2394.858803387586
1382,-720,-2399.458803387586
1383,-2135,-2415.238803387586
1384,-887,-2424.8088033875856
1385,-1151,-2431.0988033875856
1386,-722,-2432.598803387586
1387,-282,-2432.4188033875857
1388,-116,-2324.5316345722567
1389,-520,-2313.3296598726583
1390,-1,-2297.8496598726583
1391,-12,-2290.2196598726587
1392,-1513,-2144.3873928504872
1393,-198,-2140.1173928504872
1394,-1301,-2150.347392850487
1395,-1212,-2146.5173928504873
1396,-25541.83578623187,-2367.5857507128057
1397,-7582.619459632662,-2425.0319453091324
1398,-238,-2414.021945309132
1399,-1721,-2414.081945309133
1400,-1115.0904786315418,-2415.722850095448
1401,-735,-2414.622850095448
1402,-1914,-2425.382850095448
1403,-2259,-2430.4028500954482
1404,-1,-2019.092675615924
1405,-230,-2014.082675615924
1406,-1500,-1938.6489431675561
1407,-1687,-1946.107332768846
1408,-67,-1940.9273327688459
1409,-1391,-1941.047332768846
1410,-509,-1942.657332768846
1411,-650,-1949.0275095993234
1412,-202,-1942.8175095993233
1413,-1880,-1936.9475095993234
1414,-2340,-1950.8175095993233
1415,-43,-1944.3275095993233
1416,-2036,-1952.8975095993235
1417,-4622.661219124401,-1995.7341217905673
1418,-1021,-2005.2741217905673
1419,-84,-1994.8941217905674
1420,-1293,-1995.2241217905673
1421,-633,-1982.2641217905673
1422,-333,-1961.3641217905672
1423,-9584.345967123585,-2044.517581461803
1424,-682.0859497575757,-2042.6584409593788
1425,-12.05939235324451,-2040.4090348829113
1426,-1314,-2045.1890348829113
1427,-235,-2040.9199754822866
1428,-1038,-2051.2599754822863
1429,-334,-2042.6599754822864
1430,-5759.146569535908,-2095.1914411776456
1431,-115,-2086.621441177646
1432,-888,-2062.121441177646
1433,-156,-2061.351441177646
1434,-1789,-2016.9150732332973
1435,-67,-2000.1850732332975
1436,-158,-1996.5650732332974
1437,-396,-1989.7850732332975
1438,-410,-1987.0250732332975
1439,-3298,-2004.0750732332974
1440,-22966.86592868749,-2198.7437325201727
1441,-92,-2186.9837325201725
1442,-1748,-2199.1137325201726
1443,-1773,-2201.3037325201726
1444,-1162,-2194.0837325201724
1445,-2424,-2189.6437325201723
1446,-464,-2185.2137325201725
1447,-784,-2189.3237325201726
1448,-164,-2190.814053401709
1449,-382,-2187.034053401709
1450,-717,-2188.904053401709
1451,-2295,-2176.854053401709
1452,-755,-2184.024053401709
1453,-1497,-1688.472018680286
1454,-981,-1692.992018680286
1455,-2654,-1709.692018680286
1456,-88,-1707.962018680286
1457,-70,-1701.192018680286
1458,-1508,-1689.9020186802861
1459,-871.3070933979518,-1687.3609097745136
1460,-27463.50682307703,-1959.655978005284
1461,-960,-1968.765978005284
1462,-1173,-1974.215978005284
1463,-4911.734230138439,-2013.8333203066684
1464,-334,-2015.3033203066684
1465,-6344.648153427771,-2043.2406715294737
1466,-1311,-2049.860671529474
1467,-283,-2049.360671529474
1468,-463,-2048.0306715294737
1469,-1280,-2061.5006715294735
1470,-54,-2058.4506715294738
1471,-542,-2059.1306715294736
1472,-1748,-2073.0006715294735
1473,-1689,-2031.6165344747344
1474,66,-2027.5165344747343
1475,-553,-2030.4165344747341
1476,-1,-1996.4365344747341
1477,-2368,-1969.521210423541
1478,-645,-1975.4712104235412
1479,-246,-1955.5782395186666
1480,-1214,-1960.0482395186662
1481,-1880,-1974.2890705111945
1482,-719,-1974.279070511195
1483,-1706,-1969.9890705111948
1484,-4748.35898432095,-2008.6026603544042
1485,-718.3672442712719,-2004.2763327971168
1486,-1031,-2007.3663327971171
1487,-465,-2009.196332797117
1488,-2064,-2028.6763327971169
1489,-1211,-2035.5863327971167
1490,-1179,-2047.3663327971171
1491,-1425,-2061.4963327971172
1492,-1844,-2064.8063327971167
1493,-286,-2065.686332797117
1494,40,-2052.276332797117
1495,-922,-2049.376332797117
1496,-1085,-1804.807974934798
1497,-2204,-1751.0217803384717
1498,-263,-1751.2717803384717
1499,-183,-1735.8917803384716
1500,-1090,-1735.6408755521563
1501,-3500,-1763.2908755521564
1502,-77,-1744.9208755521563
1503,-6975.267061290596,-1792.083546165062
1504,-1,-1792.0835461650622
1505,-734,-1797.1235461650622
1506,-1141,-1793.5335461650623
1507,-770,-1784.363546165062
1508,-957,-1793.263546165062
1509,-689.4198144023567,-1786.2477443090856
1510,-1781,-1798.9677443090854
1511,-3298,-1825.4477443090855
1512,-849,-1831.9177443090855
1513,-10812.315550233163,-1921.240899811417
1514,-18889.084715072568,-2086.7317469621426
1515,-2262,-2108.9217469621426
1516,-57,-2089.1317469621426
1517,-47,-2043.375134770899
1518,-906.8261735179585,-2042.2333965060784
1519,-2365,-2065.043396506079
1520,-1619,-2068.3033965060786
1521,-10915.70121099152,-2171.130408615994
1522,-573,-2173.5304086159936
1523,-40210.98728659084,-2479.796821810666
1524,-689,-2479.8659623130907
1525,-762,-2487.365368389558
1526,-516.1848866822476,-2479.3872172563806
1527,-156,-2478.5972172563806
1528,-2384,-2492.0572172563807
1529,-2535,-2514.067217256381
1530,-269,-2459.1657515610214
1531,-46,-2458.4757515610218
1532,-883,-2458.4257515610216
1533,-3500,-2491.8657515610216
1534,-309,-2477.0657515610214
1535,-1120.1969932824709,-2487.597721493846
1536,-2127,-2507.287721493846
1537,-1292,-2516.2477214938463
1538,-7527.150999920098,-2587.419231493047
1539,-3500,-2589.4392314930474
1540,-1782,-2377.590572206172
1541,-2131.6439764824727,-2397.987011970997
1542,-1912,-2399.627011970997
1543,-275,-2384.647011970997
1544,-296,-2375.987011970997
1545,-785.4181706230681,-2359.601193677228
1546,-277,-2357.7311936772276
1547,-686,-2356.7511936772275
1548,-1078,-2365.891193677228
1549,-871,-2370.7811936772277
1550,-2345,-2387.0611936772275
1551,-32,-2364.431193677228
1552,-147,-2358.351193677228
1553,-1957,-2362.951193677228
1554,-26,-2353.401193677228
1555,-252,-2329.3811936772277
1556,43,-2328.0711936772277
1557,-823,-2335.601193677228
1558,-1649,-2337.0111936772278
1559,-1080,-2339.098122743248
1560,-634,-2070.803054512478
1561,-813.1921397409889,-2069.3349759098874
1562,-2578,-2083.3849759098875
1563,8,-2034.1876336085033
1564,-1892,-2049.7676336085033
1565,-512,-1991.4411520742258
1566,-11129.877558332386,-2089.6299276575496
1567,-1072,-2097.5199276575495
1568,-3500,-2127.8899276575494
1569,-1124,-2126.3299276575494
1570,-74,-2126.5299276575497
1571,-26700.398930247586,-2388.1139169600256
1572,-1216,-2382.7939169600254
1573,-3235.3296180988423,-2398.257213141014
1574,-914,-2408.0572131410136
1575,-1496.3140091715163,-2417.490353232729
1576,-932.6661277984845,-2426.807014510714
1577,-1,-2403.137014510714
1578,-572,-2402.4070145107135
1579,-914,-2409.0870145107137
1580,76,-2396.1870145107137
1581,-1139,-2388.777014510714
1582,-2020,-2401.7870145107136
1583,-3500,-2419.727014510714
1584,-557,-2377.813424667504
1585,-625,-2376.879752224792
1586,-752,-2374.0897522247915
1587,-1821.0988470181376,-2387.650740694973
1588,-173.170759261058,-2368.7424482875836
1589,-1011,-2366.742448287584
1590,-1,-2354.9624482875834
1591,-449,-2345.2024482875836
1592,-922,-2335.9824482875833
1593,-132,-2334.4424482875834
1594,-1,-2334.8524482875837
1595,-1315,-2338.7824482875835
1596,-2559,-2353.5224482875838
1597,-2182,-2353.3024482875835
1598,-7300.529291209151,-2423.677741199675
1599,-516.479631982469,-2427.0125375195
1600,-860.2074387035152,-2424.714611906535
1601,-715.4278304184758,-2396.8688902107197
1602,-2622,-2422.3188902107195
1603,-756,-2360.126219597814
1604,41,-2359.7062195978137
1605,-1104,-2363.4062195978136
1606,56,-2351.4362195978138
1607,-306.49043091624765,-2346.801123906976
1608,-1215,-2349.381123906976
1609,-873,-2351.2169257629525
1610,-3333,-2366.7369257629525
1611,-374,-2337.4969257629527
1612,-892,-2337.926925762952
1613,-2546.3821563418082,-2255.2675918240393
1614,-201,-2068.3867446733134
1615,-190,-2047.6667446733131
1616,-716,-2054.2567446733133
1617,-576,-2059.5467446733132
1618,-8425.32038133016,-2134.7316867514355
1619,-189,-2112.971686751435
1620,-1310,-2109.881686751435
1621,-308,-2003.80467464152
1622,-225,-2000.3246746415202
1623,-411,-1602.3248017756116
1624,-264,-1598.0748017756116
1625,-765,-1598.104801775612
1626,-555,-1598.4929529087892
1627,-1276,-1609.6929529087895
1628,-2282,-1608.672952908789
1629,-390,-1587.2229529087895
1630,-3171,-1616.2429529087892
1631,-46781.13504356138,-2083.594303344403
1632,-73,-2075.494303344403
1633,-1265,-2053.144303344403
1634,-1274,-2062.794303344403
1635,-717.2976523569921,-2058.7653099351483
1636,-1967,-2057.1653099351483
1637,-285,-2047.0953099351484
1638,-1001,-1981.8337999359474
1639,-995,-1956.7837999359472
1640,-480,-1943.7637999359474
1641,-1327,-1935.7173601711227
1642,-862,-1925.2173601711227
1643,-42,-1922.8873601711227
1644,-1309,-1933.0173601711226
1645,-801,-1933.1731784648919
1646,-535,-1935.753178464892
1647,-941,-1938.303178464892
1648,-543,-1932.953178464892
1649,-822,-1932.463178464892
1650,-644,-1915.453178464892
1651,-520,-1920.333178464892
1652,-573,-1924.593178464892
1653,-840,-1913.4231784648919
1654,-2726,-1940.4231784648919
1655,-10560.717518673631,-2043.5103536516283
1656,-3500,-2078.9403536516284
1657,-1319,-2083.9003536516284
1658,-544.1589004572584,-2072.8519426562007
1659,-21,-2062.261942656201
1660,-1441,-2070.3319426562007
1661,-56,-2062.7600212587913
1662,-467,-2041.6500212587912
1663,-2217.500439577872,-2063.9050256545697
1664,-516,-2050.14502565457
1665,-544,-2050.46502565457
1666,-1566,-1954.8262500712458
1667,-860,-1952.7062500712457
1668,-54,-1918.2462500712456
1669,-488.5075021662368,-1911.891325092908
1670,-1933,-1930.481325092908
1671,-951,-1672.987335790432
1672,-152,-1662.3473357904322
1673,-677,-1636.764039609444
1674,-1890,-1646.524039609444
1675,-324,-1634.8008995177288
1676,-594,-1631.4142382397438
1677,-311,-1634.514238239744
1678,74,-1628.0542382397439
1679,-948,-1628.3942382397438
1680,-751,-1636.6642382397438
1681,-274,-1628.014238239744
1682,-11097.507210253403,-1718.7893103422778
1683,-1679,-1700.5793103422777
1684,-2571,-1720.7193103422778
1685,-506,-1719.5293103422778
1686,-1897,-1730.979310342278
1687,-492,-1717.6883218720966
1688,-58,-1716.5366142794862
1689,-3774.27844343322,-1744.1693987138185
1690,-1045,-1754.6093987138186
1691,-11456.259617045516,-1864.6819948842738
1692,-19,-1855.6519948842738
1693,41,-1853.9219948842735
1694,-375,-1857.6619948842736
1695,-551,-1850.0219948842735
1696,-376,-1828.1919948842735
1697,-1489,-1821.2619948842735
1698,-2179,-1770.0467019721818
1699,-604,-1770.921905652357
1700,-982,-1772.139831265322
1701,-2124,-1786.2255529611375
1702,-120,-1761.205552961137
1703,-888,-1762.5255529611372
1704,-2304.696557123668,-1785.982518532374
1705,-2725,-1802.1925185323742
1706,-2409,-1826.842518532374
1707,-2301,-1846.7876142232114
1708,-38,-1835.0176142232115
1709,-754,-1833.8276142232114
1710,-2578,-1826.2776142232115
1711,-548.2630966169788,-1828.0202451893813
1712,-932,-1828.4202451893811
1713,-326,-1806.2164236259632
1714,-577,-1809.9764236259632
1715,-2142,-1829.4964236259632
1716,-3500,-1857.3364236259629
1717,-3759.552348145627,-1889.1719471074196
1718,-758,-1812.498743294118
1719,-2051,-1831.1187432941178
1720,-767,-1825.6887432941178
1721,-3210,-1854.7087432941178
