episodes,scores,avg_scores
124,-1800.361920210403,-912.7462197374723
125,-470.90442531707214,-920.3157851065496
126,246.66104341485592,-922.1488764221187
127,417.58204588270905,-921.902156733083
128,-1929.333083028128,-938.077648691079
129,-2614.301676959355,-949.2723310315347
130,176.0094198953537,-950.1924361414891
131,321.78982877194755,-951.5153034469602
132,-1134.8967058121254,-929.163654749971
133,-1446.523478776761,-909.8446012313456
134,434.88035104312894,-907.4332216114218
135,274.04883670647195,-908.2725407478646
136,319.01751153190594,-875.0807008236495
137,-1110.9877012573334,-890.1806472162228
138,-1893.7362000569422,-900.5455240447569
139,-4079.888768449761,-934.8347125836401
140,-671.8265073425569,-945.8437517855737
141,-1286.3725923204654,-944.9561585330745
142,-451.243849177984,-917.6933555784874
143,414.0125323968609,-907.0132238268925
144,-2579.818402804045,-936.4809405080488
145,-2908.560716029845,-944.0925524951166
146,-1564.4559230570476,-937.9900208654769
147,-1263.5277214387543,-933.416652877287
148,-670.2512378249197,-916.3717094696216
149,-1075.6813282606367,-908.1467988754944
150,-320.0915843145305,-906.5292514608974
151,-669.9337413079093,-917.6381427179459
152,-675.4467134593606,-916.5970495772231
153,-676.2347918144533,-899.4968905407252
154,-1462.3896429961883,-898.2653186694765
155,-1617.9579554545353,-918.5795308890367
156,-1100.5909666770835,-921.818648827038
157,307.92919637566433,-907.675215646861
158,500,-888.0818714683903
159,194.4665005232964,-889.186441612009
160,-479.92070524548154,-891.0813558080066
161,-1577.983781512839,-907.1948643717701
162,-1405.369722523568,-906.9136900644164
163,-383.66820521355805,-901.5409028368106
164,405.2269891995045,-880.3040590460047
165,-781.8172866691567,-884.8400479887126
166,-1681.2600328109274,-894.6150713904333
167,-4974.234238607296,-936.8333991348195
168,-2273.377605890657,-963.9054177173658
169,-4721.015574438904,-1005.6819111473233
170,-376.32344940049103,-980.353558241522
171,-1182.7706467822693,-985.9535792155937
